Sequential_Binary_Multiplier	Multiplicand	-	-	pi	\Multiplicand
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$517	sky130_fd_sc_hd__nor2_1	A	in	\state [0]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$517	sky130_fd_sc_hd__nor2_1	B	in	\state [1]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$517	sky130_fd_sc_hd__nor2_1	Y	out	$abc$495$new_n78_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$518	sky130_fd_sc_hd__and2_0	A	in	\state [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$518	sky130_fd_sc_hd__and2_0	B	in	$abc$495$new_n78_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$518	sky130_fd_sc_hd__and2_0	X	out	$abc$495$new_n79_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$519	sky130_fd_sc_hd__nand2_1	A	in	\state [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$519	sky130_fd_sc_hd__nand2_1	B	in	$abc$495$new_n78_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$519	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$520	sky130_fd_sc_hd__a31oi_1	A1	in	\C
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$520	sky130_fd_sc_hd__a31oi_1	A2	in	$abc$495$new_n57_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$520	sky130_fd_sc_hd__a31oi_1	A3	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$520	sky130_fd_sc_hd__a31oi_1	B1	in	$abc$495$new_n75_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$520	sky130_fd_sc_hd__a31oi_1	Y	out	$abc$495$new_n81_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$521	sky130_fd_sc_hd__a21oi_1	A1	in	$abc$495$new_n59_
